11.900000 -0.056728 -0.070482 -0.077788 
12.000000 -0.096510 -0.096510 -0.096510 
12.100000 -0.101906 -0.097397 -0.088397 
12.200000 -0.107302 -0.100539 -0.088539 
12.300000 -0.112698 -0.105935 -0.095435 
12.400000 -0.118094 -0.113585 -0.107585 
12.500000 -0.123490 -0.123490 -0.123490 
12.600000 -0.140158 -0.150649 -0.153186 
12.700000 -0.156826 -0.172563 -0.175946 
12.800000 -0.173494 -0.189231 -0.192191 
12.900000 -0.190162 -0.200653 -0.202345 
13.000000 -0.206830 -0.206830 -0.206830 
13.100000 -0.197270 -0.203532 -0.222618 
13.200000 -0.187710 -0.197104 -0.222551 
13.300000 -0.178150 -0.187544 -0.209810 
13.400000 -0.168590 -0.174852 -0.187576 
13.500000 -0.159030 -0.159030 -0.159030 
13.600000 -0.133814 -0.108267 -0.080652 
13.700000 -0.108598 -0.070277 -0.033457 
13.800000 -0.083382 -0.045061 -0.012844 
13.900000 -0.058166 -0.032619 -0.014209 
14.000000 -0.032950 -0.032950 -0.032950 
14.100000 -0.071602 -0.092080 -0.110745 
14.200000 -0.110254 -0.140970 -0.165858 
14.300000 -0.148906 -0.179622 -0.201399 
14.400000 -0.187558 -0.208036 -0.220479 
14.500000 -0.226210 -0.226210 -0.226210 
14.600000 -0.213668 -0.203036 -0.192675 
14.700000 -0.201126 -0.185178 -0.171363 
14.800000 -0.188584 -0.172636 -0.160548 
14.900000 -0.176042 -0.165410 -0.158502 
15.000000 -0.163500 -0.163500 -0.163500 
15.100000 -0.177538 -0.184175 -0.186737 
15.200000 -0.191576 -0.201531 -0.204948 
15.300000 -0.205614 -0.215569 -0.218558 
15.400000 -0.219652 -0.226289 -0.227997 
15.500000 -0.233690 -0.233690 -0.233690 
15.600000 -0.231136 -0.233502 -0.244901 
15.700000 -0.228582 -0.232132 -0.247330 
15.800000 -0.226028 -0.229578 -0.242876 
15.900000 -0.223474 -0.225840 -0.233439 
16.000000 -0.220920 -0.220920 -0.220920 
16.100000 -0.212450 -0.195819 -0.173804 
16.200000 -0.203980 -0.179033 -0.149680 
16.300000 -0.195510 -0.170563 -0.144879 
16.400000 -0.187040 -0.170409 -0.155732 
16.500000 -0.178570 -0.178570 -0.178570 
16.600000 -0.211678 -0.231739 -0.239667 
16.700000 -0.244786 -0.274877 -0.285449 
16.800000 -0.277894 -0.307985 -0.317235 
16.900000 -0.311002 -0.331063 -0.336349 
17.000000 -0.344110 -0.344110 -0.344110 
17.100000 -0.327066 -0.333912 -0.350479 
17.200000 -0.310022 -0.320292 -0.342380 
17.300000 -0.292978 -0.303248 -0.322575 
17.400000 -0.275934 -0.282780 -0.293825 
17.500000 -0.258890 -0.258890 -0.258890 
17.600000 -0.224730 -0.203966 -0.185642 
17.700000 -0.190570 -0.159424 -0.134993 
17.800000 -0.156410 -0.125264 -0.103887 
17.900000 -0.122250 -0.101486 -0.089270 
18.000000 -0.088090 -0.088090 -0.088090 
18.100000 -0.105840 -0.115615 -0.116923 
18.200000 -0.123590 -0.138253 -0.139997 
18.300000 -0.141340 -0.156003 -0.157529 
18.400000 -0.159090 -0.168865 -0.169737 
18.500000 -0.176840 -0.176840 -0.176840 
18.600000 -0.170152 -0.177747 -0.197049 
18.700000 -0.163464 -0.174857 -0.200593 
18.800000 -0.156776 -0.168169 -0.190688 
18.900000 -0.150088 -0.157683 -0.170551 
19.000000 -0.143400 -0.143400 -0.143400 
19.100000 -0.117724 -0.093149 -0.067392 
19.200000 -0.092048 -0.055185 -0.020843 
19.300000 -0.066372 -0.029509 0.000540 
19.400000 -0.040696 -0.016121 0.001050 
19.500000 -0.015020 -0.015020 -0.015020 
19.600000 -0.050782 -0.069135 -0.088250 
19.700000 -0.086544 -0.114073 -0.139560 
19.800000 -0.122306 -0.149835 -0.172136 
19.900000 -0.158068 -0.176421 -0.189164 
20.000000 -0.193830 -0.193830 -0.193830 
20.100000 -0.183710 -0.170204 -0.149613 
20.200000 -0.173590 -0.153332 -0.125876 
20.300000 -0.163470 -0.143212 -0.119188 
20.400000 -0.153350 -0.139844 -0.126117 
20.500000 -0.143230 -0.143230 -0.143230 
20.600000 -0.166874 -0.187688 -0.205730 
20.700000 -0.190518 -0.221738 -0.245795 
20.800000 -0.214162 -0.245382 -0.266432 
20.900000 -0.237806 -0.258620 -0.270648 
21.000000 -0.261450 -0.261450 -0.261450 
21.100000 -0.233060 -0.223802 -0.222257 
21.200000 -0.204670 -0.190784 -0.188723 
21.300000 -0.176280 -0.162394 -0.160591 
21.400000 -0.147890 -0.138632 -0.137602 
21.500000 -0.119500 -0.119500 -0.119500 
21.600000 -0.114254 -0.107572 -0.099758 
21.700000 -0.109008 -0.098984 -0.088566 
21.800000 -0.103762 -0.093738 -0.084622 
21.900000 -0.098516 -0.091834 -0.086624 
22.000000 -0.093270 -0.093270 -0.093270 
22.100000 -0.104730 -0.111071 -0.121191 
22.200000 -0.116190 -0.125701 -0.139194 
22.300000 -0.127650 -0.137161 -0.148968 
22.400000 -0.139110 -0.145451 -0.152197 
22.500000 -0.150570 -0.150570 -0.150570 
22.600000 -0.146178 -0.135652 -0.121550 
22.700000 -0.141786 -0.125998 -0.107194 
22.800000 -0.137394 -0.121606 -0.105152 
22.900000 -0.133002 -0.122476 -0.113074 
23.000000 -0.128610 -0.128610 -0.128610 
23.100000 -0.150532 -0.163511 -0.169020 
23.200000 -0.172454 -0.191923 -0.199268 
23.300000 -0.194376 -0.213845 -0.220272 
23.400000 -0.216298 -0.229277 -0.232950 
23.500000 -0.238220 -0.238220 -0.238220 
23.600000 -0.227694 -0.231492 -0.244536 
23.700000 -0.217168 -0.222864 -0.240257 
23.800000 -0.206642 -0.212338 -0.227557 
23.900000 -0.196116 -0.199914 -0.208610 
24.000000 -0.185590 -0.185590 -0.185590 
24.100000 -0.165570 -0.147627 -0.124568 
24.200000 -0.145550 -0.118635 -0.087890 
24.300000 -0.125530 -0.098615 -0.071713 
24.400000 -0.105510 -0.087567 -0.072194 
24.500000 -0.085490 -0.085490 -0.085490 
24.600000 -0.110328 -0.130816 -0.153838 
24.700000 -0.135166 -0.165898 -0.196594 
24.800000 -0.160004 -0.190736 -0.217595 
24.900000 -0.184842 -0.205330 -0.220678 
25.000000 -0.209680 -0.209680 -0.209680 
25.100000 -0.183298 -0.165416 -0.150956 
25.200000 -0.156916 -0.130094 -0.110814 
25.300000 -0.130534 -0.103712 -0.086842 
25.400000 -0.104152 -0.086270 -0.076630 
25.500000 -0.077770 -0.077770 -0.077770 
25.600000 -0.096092 -0.102310 -0.106498 
25.700000 -0.114414 -0.123742 -0.129325 
25.800000 -0.132736 -0.142064 -0.146949 
25.900000 -0.151058 -0.157276 -0.160068 
26.000000 -0.169380 -0.169380 -0.169380 
26.100000 -0.172156 -0.171395 -0.168759 
26.200000 -0.174932 -0.173791 -0.170275 
26.300000 -0.177708 -0.176567 -0.173491 
26.400000 -0.180484 -0.179723 -0.177965 
26.500000 -0.183260 -0.183260 -0.183260 
26.600000 -0.187938 -0.191572 -0.190637 
26.700000 -0.192616 -0.198066 -0.196820 
26.800000 -0.197294 -0.202744 -0.201654 
26.900000 -0.201972 -0.205606 -0.204982 
27.000000 -0.206650 -0.206650 -0.206650 
27.100000 -0.202244 -0.207436 -0.215937 
27.200000 -0.197838 -0.205626 -0.216961 
27.300000 -0.193432 -0.201220 -0.211138 
27.400000 -0.189026 -0.194218 -0.199886 
27.500000 -0.184620 -0.184620 -0.184620 
27.600000 -0.167234 -0.158257 -0.156226 
27.700000 -0.149848 -0.136383 -0.133675 
27.800000 -0.132462 -0.118997 -0.116627 
27.900000 -0.115076 -0.106099 -0.104745 
28.000000 -0.097690 -0.097690 -0.097690 
28.100000 -0.102746 -0.097154 -0.090098 
28.200000 -0.107802 -0.099414 -0.090007 
28.300000 -0.112858 -0.104470 -0.096239 
28.400000 -0.117914 -0.112322 -0.107618 
28.500000 -0.122970 -0.122970 -0.122970 
28.600000 -0.142006 -0.148173 -0.146094 
28.700000 -0.161042 -0.170293 -0.167520 
28.800000 -0.180078 -0.189329 -0.186903 
28.900000 -0.199114 -0.205281 -0.203895 
29.000000 -0.218150 -0.218150 -0.218150 
29.100000 -0.221768 -0.231401 -0.240764 
29.200000 -0.225386 -0.239835 -0.252319 
29.300000 -0.229004 -0.243453 -0.254377 
29.400000 -0.232622 -0.242255 -0.248497 
29.500000 -0.236240 -0.236240 -0.236240 
29.600000 -0.215776 -0.209804 -0.211572 
29.700000 -0.195312 -0.186354 -0.188711 
29.800000 -0.174848 -0.165890 -0.167952 
29.900000 -0.154384 -0.148412 -0.149591 
30.000000 -0.133920 -0.133920 -0.133920 
30.100000 -0.128386 -0.119468 -0.111967 
30.200000 -0.122852 -0.109474 -0.099473 
30.300000 -0.117318 -0.103940 -0.095189 
30.400000 -0.111784 -0.102866 -0.097865 
30.500000 -0.106250 -0.106250 -0.106250 
30.600000 -0.123012 -0.126595 -0.123761 
30.700000 -0.139774 -0.145149 -0.141370 
30.800000 -0.156536 -0.161911 -0.158605 
30.900000 -0.173298 -0.176881 -0.174992 
31.000000 -0.190060 -0.190060 -0.190060 
31.100000 -0.197864 -0.206170 -0.213549 
31.200000 -0.205668 -0.218128 -0.227966 
31.300000 -0.213472 -0.225932 -0.234540 
31.400000 -0.221276 -0.229582 -0.234501 
31.500000 -0.229080 -0.229080 -0.229080 
31.600000 -0.216118 -0.212127 -0.212204 
31.700000 -0.203156 -0.197169 -0.197272 
31.800000 -0.190194 -0.184207 -0.184297 
31.900000 -0.177232 -0.173241 -0.173292 
32.000000 -0.164270 -0.164270 -0.164270 
32.100000 -0.161286 -0.157166 -0.151030 
32.200000 -0.158302 -0.152122 -0.143941 
32.300000 -0.155318 -0.149138 -0.141980 
32.400000 -0.152334 -0.148214 -0.144123 
32.500000 -0.149350 -0.149350 -0.149350 
32.600000 -0.156666 -0.162772 -0.171107 
32.700000 -0.163982 -0.173142 -0.184255 
32.800000 -0.171298 -0.180458 -0.190181 
32.900000 -0.178614 -0.184720 -0.190277 
33.000000 -0.185930 -0.185930 -0.185930 
33.100000 -0.177980 -0.170195 -0.159363 
33.200000 -0.170030 -0.158353 -0.143910 
33.300000 -0.162080 -0.150403 -0.137765 
33.400000 -0.154130 -0.146345 -0.139124 
33.500000 -0.146180 -0.146180 -0.146180 
33.600000 -0.157692 -0.167961 -0.177099 
33.700000 -0.169204 -0.184607 -0.196791 
33.800000 -0.180716 -0.196119 -0.206780 
33.900000 -0.192228 -0.202497 -0.208589 
34.000000 -0.203740 -0.203740 -0.203740 
34.100000 -0.189580 -0.184619 -0.186659 
34.200000 -0.175420 -0.167979 -0.170699 
34.300000 -0.161260 -0.153819 -0.156199 
34.400000 -0.147100 -0.142139 -0.143499 
34.500000 -0.132940 -0.132940 -0.132940 
34.600000 -0.131182 -0.122821 -0.110476 
34.700000 -0.129424 -0.116883 -0.100423 
34.800000 -0.127666 -0.115125 -0.100722 
34.900000 -0.125908 -0.117547 -0.109317 
35.000000 -0.124150 -0.124150 -0.124150 
35.100000 -0.143294 -0.155508 -0.164238 
35.200000 -0.162438 -0.180760 -0.192399 
35.300000 -0.181582 -0.199904 -0.210088 
35.400000 -0.200726 -0.212940 -0.218760 
35.500000 -0.219870 -0.219870 -0.219870 
35.600000 -0.208478 -0.206144 -0.208140 
35.700000 -0.197086 -0.193584 -0.196246 
35.800000 -0.185694 -0.182192 -0.184521 
35.900000 -0.174302 -0.171968 -0.173298 
36.000000 -0.162910 -0.162910 -0.162910 
36.100000 -0.157354 -0.151692 -0.147565 
36.200000 -0.151798 -0.143306 -0.137802 
36.300000 -0.146242 -0.137750 -0.132934 
36.400000 -0.140686 -0.135024 -0.132273 
36.500000 -0.135130 -0.135130 -0.135130 
36.600000 -0.143728 -0.144946 -0.144716 
36.700000 -0.152326 -0.154152 -0.153846 
36.800000 -0.160924 -0.162750 -0.162482 
36.900000 -0.169522 -0.170740 -0.170586 
37.000000 -0.178120 -0.178120 -0.178120 
37.100000 -0.183674 -0.185275 -0.181924 
37.200000 -0.189228 -0.191629 -0.187162 
37.300000 -0.194782 -0.197183 -0.193274 
37.400000 -0.200336 -0.201937 -0.199703 
37.500000 -0.205890 -0.205890 -0.205890 
37.600000 -0.207442 -0.214627 -0.220057 
37.700000 -0.208994 -0.219771 -0.227012 
37.800000 -0.210546 -0.221323 -0.227658 
37.900000 -0.212098 -0.219283 -0.222903 
38.000000 -0.213650 -0.213650 -0.213650 
38.100000 -0.197240 -0.195374 -0.201578 
38.200000 -0.180830 -0.178032 -0.186304 
38.300000 -0.164420 -0.161622 -0.168860 
38.400000 -0.148010 -0.146144 -0.150280 
38.500000 -0.131600 -0.131600 -0.131600 
38.600000 -0.119854 -0.107648 -0.100971 
38.700000 -0.108108 -0.089800 -0.080896 
38.800000 -0.096362 -0.078054 -0.070263 
38.900000 -0.084616 -0.072410 -0.067959 
39.000000 -0.072870 -0.072870 -0.072870 
39.100000 -0.091638 -0.090562 -0.082695 
39.200000 -0.110406 -0.108792 -0.098302 
39.300000 -0.129174 -0.127560 -0.118382 
39.400000 -0.147942 -0.146866 -0.141621 
39.500000 -0.166710 -0.166710 -0.166710 
39.600000 -0.188168 -0.200204 -0.202749 
39.700000 -0.209626 -0.227680 -0.231074 
39.800000 -0.231084 -0.249138 -0.252108 
39.900000 -0.252542 -0.264578 -0.266275 
40.000000 -0.274000 -0.274000 -0.274000 
40.100000 -0.265368 -0.273162 -0.283530 
40.200000 -0.256736 -0.268426 -0.282251 
40.300000 -0.248104 -0.259794 -0.271891 
40.400000 -0.239472 -0.247266 -0.254178 
40.500000 -0.230840 -0.230840 -0.230840 
40.600000 -0.202724 -0.193237 -0.192269 
40.700000 -0.174608 -0.160377 -0.159086 
40.800000 -0.146492 -0.132261 -0.131132 
40.900000 -0.118376 -0.108889 -0.108243 
41.000000 -0.090260 -0.090260 -0.090260 
41.100000 -0.085862 -0.077988 -0.068826 
41.200000 -0.081464 -0.069654 -0.057437 
41.300000 -0.077066 -0.065256 -0.054566 
41.400000 -0.072668 -0.064794 -0.058686 
41.500000 -0.068270 -0.068270 -0.068270 
41.600000 -0.083556 -0.090954 -0.099096 
41.700000 -0.098842 -0.109938 -0.120795 
41.800000 -0.114128 -0.125224 -0.134724 
41.900000 -0.129414 -0.136812 -0.142240 
42.000000 -0.144700 -0.144700 -0.144700 
42.100000 -0.141492 -0.135319 -0.128876 
42.200000 -0.138284 -0.129025 -0.120434 
42.300000 -0.135076 -0.125817 -0.118300 
42.400000 -0.131868 -0.125695 -0.121400 
42.500000 -0.128660 -0.128660 -0.128660 
42.600000 -0.140884 -0.145450 -0.147403 
42.700000 -0.153108 -0.159956 -0.162561 
42.800000 -0.165332 -0.172180 -0.174459 
42.900000 -0.177556 -0.182122 -0.183424 
43.000000 -0.189780 -0.189780 -0.189780 
43.100000 -0.190590 -0.191900 -0.191885 
43.200000 -0.191400 -0.193366 -0.193345 
43.300000 -0.192210 -0.194176 -0.194158 
43.400000 -0.193020 -0.194330 -0.194320 
43.500000 -0.193830 -0.193830 -0.193830 
43.600000 -0.191364 -0.192700 -0.193410 
43.700000 -0.188898 -0.190902 -0.191849 
43.800000 -0.186432 -0.188436 -0.189264 
43.900000 -0.183966 -0.185302 -0.185775 
44.000000 -0.181500 -0.181500 -0.181500 
44.100000 -0.175694 -0.175847 -0.178734 
44.200000 -0.169888 -0.170117 -0.173967 
44.300000 -0.164082 -0.164311 -0.167680 
44.400000 -0.158276 -0.158429 -0.160354 
44.500000 -0.152470 -0.152470 -0.152470 
44.600000 -0.146282 -0.141622 -0.139732 
44.700000 -0.140094 -0.133104 -0.130584 
44.800000 -0.133906 -0.126916 -0.124711 
44.900000 -0.127718 -0.123058 -0.121798 
45.000000 -0.121530 -0.121530 -0.121530 
45.100000 -0.126992 -0.125482 -0.120646 
45.200000 -0.132454 -0.130190 -0.123741 
45.300000 -0.137916 -0.135652 -0.130009 
45.400000 -0.143378 -0.141868 -0.138644 
45.500000 -0.148840 -0.148840 -0.148840 
45.600000 -0.158076 -0.164627 -0.171356 
45.700000 -0.167312 -0.177139 -0.186111 
45.800000 -0.176548 -0.186375 -0.194225 
45.900000 -0.185784 -0.192335 -0.196821 
46.000000 -0.195020 -0.195020 -0.195020 
46.100000 -0.187878 -0.183214 -0.178915 
46.200000 -0.180736 -0.173740 -0.168008 
46.300000 -0.173594 -0.166598 -0.161582 
46.400000 -0.166452 -0.161788 -0.158922 
46.500000 -0.159310 -0.159310 -0.159310 
46.600000 -0.163828 -0.166330 -0.167764 
46.700000 -0.168346 -0.172098 -0.174011 
46.800000 -0.172864 -0.176616 -0.178290 
46.900000 -0.177382 -0.179884 -0.180840 
47.000000 -0.181900 -0.181900 -0.181900 
47.100000 -0.180164 -0.180275 -0.180927 
47.200000 -0.178428 -0.178595 -0.179463 
47.300000 -0.176692 -0.176859 -0.177619 
47.400000 -0.174956 -0.175067 -0.175501 
47.500000 -0.173220 -0.173220 -0.173220 
47.600000 -0.171206 -0.170232 -0.167374 
47.700000 -0.169192 -0.167730 -0.163920 
47.800000 -0.167178 -0.165716 -0.162382 
47.900000 -0.165164 -0.164190 -0.162284 
48.000000 -0.163150 -0.163150 -0.163150 
48.100000 -0.163572 -0.167361 -0.171647 
48.200000 -0.163994 -0.169677 -0.175392 
48.300000 -0.164416 -0.170099 -0.175100 
48.400000 -0.164838 -0.168627 -0.171484 
48.500000 -0.165260 -0.165260 -0.165260 
48.600000 -0.156210 -0.152855 -0.153839 
48.700000 -0.147160 -0.142127 -0.143439 
48.800000 -0.138110 -0.133077 -0.134225 
48.900000 -0.129060 -0.125705 -0.126361 
49.000000 -0.120010 -0.120010 -0.120010 
49.100000 -0.119348 -0.114353 -0.109240 
49.200000 -0.118686 -0.111193 -0.104376 
49.300000 -0.118024 -0.110531 -0.104566 
49.400000 -0.117362 -0.112367 -0.108958 
49.500000 -0.116700 -0.116700 -0.116700 
49.600000 -0.128526 -0.132052 -0.133999 
49.700000 -0.140352 -0.145642 -0.148237 
49.800000 -0.152178 -0.157468 -0.159738 
49.900000 -0.164004 -0.167530 -0.168828 
50.000000 -0.175830 -0.175830 -0.175830 
50.100000 -0.178840 -0.179122 -0.176555 
50.200000 -0.181850 -0.182274 -0.178850 
50.300000 -0.184860 -0.185284 -0.182288 
50.400000 -0.187870 -0.188152 -0.186441 
50.500000 -0.190880 -0.190880 -0.190880 
50.600000 -0.193184 -0.197746 -0.204879 
50.700000 -0.195488 -0.202330 -0.211842 
50.800000 -0.197792 -0.204634 -0.212957 
50.900000 -0.200096 -0.204658 -0.209413 
51.000000 -0.202400 -0.202400 -0.202400 
51.100000 -0.193300 -0.185972 -0.178813 
51.200000 -0.184200 -0.173208 -0.163663 
51.300000 -0.175100 -0.164108 -0.155756 
51.400000 -0.166000 -0.158672 -0.153900 
51.500000 -0.156900 -0.156900 -0.156900 
51.600000 -0.166120 -0.170723 -0.171463 
51.700000 -0.175340 -0.182245 -0.183232 
51.800000 -0.184560 -0.191465 -0.192328 
51.900000 -0.193780 -0.198383 -0.198877 
52.000000 -0.203000 -0.203000 -0.203000 
52.100000 -0.200712 -0.204082 -0.210808 
52.200000 -0.198424 -0.203478 -0.212447 
52.300000 -0.196136 -0.201190 -0.209038 
52.400000 -0.193848 -0.197218 -0.201702 
52.500000 -0.191560 -0.191560 -0.191560 
52.600000 -0.180848 -0.173006 -0.167109 
52.700000 -0.170136 -0.158374 -0.150510 
52.800000 -0.159424 -0.147662 -0.140781 
52.900000 -0.148712 -0.140870 -0.136939 
53.000000 -0.138000 -0.138000 -0.138000 
53.100000 -0.146892 -0.148880 -0.148378 
53.200000 -0.155784 -0.158766 -0.158097 
53.300000 -0.164676 -0.167658 -0.167073 
53.400000 -0.173568 -0.175556 -0.175222 
53.500000 -0.182460 -0.182460 -0.182460 
53.600000 -0.186382 -0.189206 -0.188675 
53.700000 -0.190304 -0.194540 -0.193832 
53.800000 -0.194226 -0.198462 -0.197842 
53.900000 -0.198148 -0.200972 -0.200618 
54.000000 -0.202070 -0.202070 -0.202070 
54.100000 -0.198932 -0.202642 -0.206199 
54.200000 -0.195794 -0.201358 -0.206102 
54.300000 -0.192656 -0.198220 -0.202371 
54.400000 -0.189518 -0.193228 -0.195599 
54.500000 -0.186380 -0.186380 -0.186380 
54.600000 -0.173968 -0.171748 -0.176236 
54.700000 -0.161556 -0.158226 -0.164209 
54.800000 -0.149144 -0.145814 -0.151049 
54.900000 -0.136732 -0.134512 -0.137504 
55.000000 -0.124320 -0.124320 -0.124320 
55.100000 -0.117458 -0.107759 -0.100502 
55.200000 -0.110596 -0.096047 -0.086371 
55.300000 -0.103734 -0.089185 -0.080719 
55.400000 -0.096872 -0.087173 -0.082335 
55.500000 -0.090010 -0.090010 -0.090010 
55.600000 -0.107396 -0.109792 -0.107015 
55.700000 -0.124782 -0.128376 -0.124673 
55.800000 -0.142168 -0.145762 -0.142522 
55.900000 -0.159554 -0.161950 -0.160098 
56.000000 -0.176940 -0.176940 -0.176940 
56.100000 -0.188336 -0.195361 -0.199268 
56.200000 -0.199732 -0.210269 -0.215479 
56.300000 -0.211128 -0.221665 -0.226224 
56.400000 -0.222524 -0.229549 -0.232154 
56.500000 -0.233920 -0.233920 -0.233920 
56.600000 -0.227754 -0.228267 -0.228740 
56.700000 -0.221588 -0.222357 -0.222988 
56.800000 -0.215422 -0.216191 -0.216743 
56.900000 -0.209256 -0.209769 -0.210084 
57.000000 -0.203090 -0.203090 -0.203090 
57.100000 -0.195642 -0.195366 -0.196783 
57.200000 -0.188194 -0.187780 -0.189670 
57.300000 -0.180746 -0.180332 -0.181986 
57.400000 -0.173298 -0.173022 -0.173967 
57.500000 -0.165850 -0.165850 -0.165850 
57.600000 -0.159092 -0.156454 -0.155860 
57.700000 -0.152334 -0.148376 -0.147585 
57.800000 -0.145576 -0.141618 -0.140926 
57.900000 -0.138818 -0.136180 -0.135784 
58.000000 -0.132060 -0.132060 -0.132060 
58.100000 -0.131898 -0.130249 -0.127908 
58.200000 -0.131736 -0.129263 -0.126141 
58.300000 -0.131574 -0.129101 -0.126369 
58.400000 -0.131412 -0.129763 -0.128202 
58.500000 -0.131250 -0.131250 -0.131250 
