0.000000 -0.16553
0.500000 -0.15434
1.000000 -0.09795
1.500000 -0.13009
2.000000 -0.30262
2.500000 -0.23899
3.000000 -0.01192
3.500000 -0.12403
4.000000 -0.50046
4.500000 -0.3652
5.000000 0.2127
5.500000 0.08699
6.000000 -0.15789
6.500000 -0.33084
7.000000 -0.16118
7.500000 -0.08507
8.000000 -0.28473
8.500000 -0.23805
9.000000 -0.08362
9.500000 0.02518
10.000000 -0.20542
10.500000 -0.49595
11.000000 -0.23593
11.500000 0.1024
12.000000 -0.09651
12.500000 -0.12349
13.000000 -0.20683
13.500000 -0.15903
14.000000 -0.03295
14.500000 -0.22621
15.000000 -0.1635
15.500000 -0.23369
16.000000 -0.22092
16.500000 -0.17857
17.000000 -0.34411
17.500000 -0.25889
18.000000 -0.08809
18.500000 -0.17684
19.000000 -0.1434
19.500000 -0.01502
20.000000 -0.19383
20.500000 -0.14323
21.000000 -0.26145
21.500000 -0.1195
22.000000 -0.09327
22.500000 -0.15057
23.000000 -0.12861
23.500000 -0.23822
24.000000 -0.18559
24.500000 -0.08549
25.000000 -0.20968
25.500000 -0.07777
26.000000 -0.16938
26.500000 -0.18326
27.000000 -0.20665
27.500000 -0.18462
28.000000 -0.09769
28.500000 -0.12297
29.000000 -0.21815
29.500000 -0.23624
30.000000 -0.13392
30.500000 -0.10625
31.000000 -0.19006
31.500000 -0.22908
32.000000 -0.16427
32.500000 -0.14935
33.000000 -0.18593
33.500000 -0.14618
34.000000 -0.20374
34.500000 -0.13294
35.000000 -0.12415
35.500000 -0.21987
36.000000 -0.16291
36.500000 -0.13513
37.000000 -0.17812
37.500000 -0.20589
38.000000 -0.21365
38.500000 -0.1316
39.000000 -0.07287
39.500000 -0.16671
40.000000 -0.274
40.500000 -0.23084
41.000000 -0.09026
41.500000 -0.06827
42.000000 -0.1447
42.500000 -0.12866
43.000000 -0.18978
43.500000 -0.19383
44.000000 -0.1815
44.500000 -0.15247
45.000000 -0.12153
45.500000 -0.14884
46.000000 -0.19502
46.500000 -0.15931
47.000000 -0.1819
47.500000 -0.17322
48.000000 -0.16315
48.500000 -0.16526
49.000000 -0.12001
49.500000 -0.1167
50.000000 -0.17583
50.500000 -0.19088
51.000000 -0.2024
51.500000 -0.1569
52.000000 -0.203
52.500000 -0.19156
53.000000 -0.138
53.500000 -0.18246
54.000000 -0.20207
54.500000 -0.18638
55.000000 -0.12432
55.500000 -0.09001
56.000000 -0.17694
56.500000 -0.23392
57.000000 -0.20309
57.500000 -0.16585
58.000000 -0.13206
58.500000 -0.13125
59.000000 -0.15105
59.500000 -0.14268
60.000000 -0.17002
